STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       5705;2025050212;    9;   26.8;  32.0;eor
       5705;2025050218;    9;   25.1;  36.0;eor
       5705;2025050306;    9;   17.4;  59.0;eor
       5705;2025050312;    9;   17.4;  80.0;eor
       5705;2025050318;    9;   14.0;  83.0;eor
       5705;2025050406;    9;    9.5;  82.0;eor
       5705;2025050412;    9;   12.8;  51.0;eor
       5705;2025050418;    9;   12.1;  54.0;eor
       5705;2025050506;    9;    7.9;  70.0;eor
       5705;2025050512;    9;   14.7;  49.0;eor
       5705;2025050518;    9;   12.4;  50.0;eor
       5705;2025050606;    9;    7.5;  63.0;eor
       5705;2025050612;    9;   13.9;  39.0;eor
       5705;2025050618;    9;   14.4;  38.0;eor
       5705;2025050706;    9;    8.2;  75.0;eor
       5705;2025050712;    9;   14.9;  47.0;eor
       5705;2025050718;    9;   12.6;  57.0;eor
       5705;2025050806;    9;    7.7;  62.0;eor
       5705;2025050812;    9;   14.5;  35.0;eor
       5705;2025050818;    9;   12.6;  43.0;eor
       5705;2025050906;    9;    7.8;  57.0;eor
       5705;2025050912;    9;   16.4;  34.0;eor
       5705;2025050918;    9;   14.9;  36.0;eor
       5705;2025051006;    9;    7.8;  66.0;eor
       5705;2025051012;    9;   18.2;  29.0;eor
       5705;2025051018;    9;   17.7;  33.0;eor
       5705;2025051106;    9;   10.9;  67.0;eor
       5705;2025051112;    9;   21.8;  37.0;eor
       5705;2025051118;    9;   19.4;  34.0;eor
       5705;2025051206;    9;   11.3;  61.0;eor
       5705;2025051212;    9;   19.1;  35.0;eor
       5705;2025051218;    9;   18.6;  28.0;eor
       5705;2025051306;    9;   10.3;  54.0;eor
       5705;2025051312;    9;   19.5;  31.0;eor
       5705;2025051318;    9;   19.0;  29.0;eor
       5705;2025051406;    9;   10.5;  65.0;eor
       5705;2025051412;    9;   22.4;  27.0;eor
       5705;2025051418;    9;   21.7;  29.0;eor
       5705;2025051506;    9;   12.0;  57.0;eor
       5705;2025051512;    9;   17.1;  33.0;eor
       5705;2025051518;    9;   15.4;  31.0;eor
       5705;2025051606;    9;    8.7;  61.0;eor
       5705;2025051612;    9;   16.2;  34.0;eor
       5705;2025051618;    9;   15.8;  42.0;eor
       5705;2025051706;    9;    7.2;  96.0;eor
       5705;2025051712;    9;   15.8;  52.0;eor
       5705;2025051718;    9;   15.7;  44.0;eor
       5705;2025051806;    9;   11.5;  67.0;eor
       5705;2025051812;    9;   17.4;  47.0;eor
       5705;2025051818;    9;   16.0;  51.0;eor
       5705;2025051906;    9;    9.7;  77.0;eor
       5705;2025051912;    9;   18.0;  42.0;eor
       5705;2025051918;    9;   18.6;  42.0;eor
       5705;2025052006;    9;   10.8;  75.0;eor
       5705;2025052012;    9;   20.5;  38.0;eor
       5705;2025052018;    9;   20.6;  41.0;eor
       5705;2025052106;    9;   12.7;  76.0;eor
       5705;2025052112;    9;   15.5;  84.0;eor
       5705;2025052118;    9;   14.0;  71.0;eor
       5705;2025052206;    9;   10.9;  82.0;eor
       5705;2025052212;    9;   14.5;  48.0;eor
       5705;2025052218;    9;   13.6;  42.0;eor
       5705;2025052306;    9;    7.7;  60.0;eor
       5705;2025052312;    9;   14.5;  34.0;eor
       5705;2025052318;    9;   13.1;  40.0;eor
       5705;2025052406;    9;    8.3;  65.0;eor
       5705;2025052412;    9;   17.2;  34.0;eor
       5705;2025052418;    9;   15.4;  38.0;eor
       5705;2025052506;    9;   10.8;  89.0;eor
       5705;2025052512;    9;   15.6;  75.0;eor
       5705;2025052518;    9;   18.4;  62.0;eor
       5705;2025052606;    9;   12.4;  82.0;eor
       5705;2025052612;    9;   18.0;  47.0;eor
       5705;2025052618;    9;   16.8;  43.0;eor
       5705;2025052706;    9;   12.5;  66.0;eor
       5705;2025052712;    9;   18.5;  45.0;eor
       5705;2025052718;    9;   18.7;  50.0;eor
       5705;2025052806;    9;   13.3;  94.0;eor
       5705;2025052812;    9;   17.3;  77.0;eor
       5705;2025052818;    9;   14.7;  85.0;eor
       5705;2025052906;    9;   13.0;  81.0;eor
       5705;2025052912;    9;   18.8;  51.0;eor
       5705;2025052918;    9;   17.6;  65.0;eor
       5705;2025053006;    9;   16.5;  75.0;eor
       5705;2025053012;    9;   23.6;  50.0;eor
       5705;2025053018;    9;   25.2;  48.0;eor
       5705;2025053106;    9;   18.1;  72.0;eor
       5705;2025053112;    9;   28.4;  41.0;eor
       5705;2025053118;    9;   17.4;  89.0;eor
       5705;2025060106;    9;   15.9;  96.0;eor
       5705;2025060112;    9;   25.1;  60.0;eor
       5705;2025060118;    9;   20.3;  82.0;eor
       5705;2025060206;    9;   15.9;  82.0;eor
       5705;2025060212;    9;   20.7;  60.0;eor
       5705;2025060218;    9;   18.8;  75.0;eor
       5705;2025060306;    9;   14.3;  91.0;eor
       5705;2025060312;    9;   21.6;  58.0;eor
       5705;2025060318;    9;   22.4;  53.0;eor
       5705;2025060406;    9;   15.8;  87.0;eor
       5705;2025060412;    9;   18.4;  87.0;eor
       5705;2025060418;    9;   16.7;  94.0;eor
       5705;2025060506;    9;   15.4;  85.0;eor
       5705;2025060512;    9;   19.8;  52.0;eor
       5705;2025060518;    9;   18.4;  55.0;eor
       5705;2025060606;    9;   16.5;  82.0;eor
       5705;2025060612;    9;   20.4;  67.0;eor
       5705;2025060618;    9;   17.8;  75.0;eor
       5705;2025060706;    9;   16.0;  88.0;eor
       5705;2025060712;    9;   19.1;  59.0;eor
       5705;2025060718;    9;   16.3;  81.0;eor
       5705;2025060806;    9;   13.8;  91.0;eor
       5705;2025060812;    9;   15.4;  71.0;eor
       5705;2025060818;    9;   12.9;  79.0;eor
       5705;2025060906;    9;    9.2;  83.0;eor
       5705;2025060912;    9;   17.8;  51.0;eor
       5705;2025060918;    9;   17.8;  46.0;eor
       5705;2025061006;    9;   10.2;  85.0;eor
       5705;2025061012;    9;   20.4;  56.0;eor
       5705;2025061018;    9;   21.7;  48.0;eor
       5705;2025061106;    9;   14.3;  66.0;eor
       5705;2025061112;    9;   19.5;  48.0;eor
       5705;2025061118;    9;   20.0;  43.0;eor
       5705;2025061206;    9;   14.7;  68.0;eor
       5705;2025061212;    9;   24.7;  41.0;eor
       5705;2025061218;    9;   24.5;  42.0;eor
       5705;2025061306;    9;   17.7;  62.0;eor
       5705;2025061312;    9;   28.0;  35.0;eor
       5705;2025061318;    9;   27.5;  37.0;eor
       5705;2025061406;    9;   19.8;  63.0;eor
       5705;2025061412;    9;   30.6;  34.0;eor
       5705;2025061418;    9;   30.5;-999;eor
       5705;2025061506;    9;   20.5;-999;eor
       5705;2025061512;    9;   25.6;-999;eor
       5705;2025061518;    9;   20.6;-999;eor
       5705;2025061606;    9;   16.1;-999;eor
       5705;2025061612;    9;   22.0;  46.0;eor
       5705;2025061618;    9;   21.8;  44.0;eor
       5705;2025061706;    9;   14.7;  80.0;eor
       5705;2025061712;    9;   24.8;-999;eor
       5705;2025061718;    9;   24.5;-999;eor
       5705;2025061806;    9;   16.4;  79.0;eor
       5705;2025061812;    9;   27.0;  40.0;eor
       5705;2025061818;    9;   26.3;  38.0;eor
       5705;2025061906;    9;   18.9;  66.0;eor
       5705;2025061912;    9;   27.3;  36.0;eor
       5705;2025061918;    9;   25.0;  40.0;eor
       5705;2025062006;    9;   16.0;  61.0;eor
       5705;2025062012;    9;   23.9;  34.0;eor
       5705;2025062018;    9;   25.1;  27.0;eor
       5705;2025062106;    9;   17.2;  56.0;eor
       5705;2025062112;    9;   27.4;  28.0;eor
       5705;2025062118;    9;   27.5;-999;eor
       5705;2025062206;    9;   18.3;-999;eor
       5705;2025062212;    9;   32.1;  25.0;eor
       5705;2025062218;    9;   31.1;-999;eor
       5705;2025062306;    9;   21.7;  62.0;eor
       5705;2025062312;    9;   27.3;  40.0;eor
       5705;2025062318;    9;   22.1;  49.0;eor
       5705;2025062406;    9;   17.6;  58.0;eor
       5705;2025062412;    9;   25.8;  29.0;eor
       5705;2025062418;    9;   26.5;  35.0;eor
       5705;2025062506;    9;   21.4;  57.0;eor
       5705;2025062512;    9;   30.0;  33.0;eor
       5705;2025062518;    9;   30.1;  32.0;eor
       5705;2025062606;    9;   20.7;  73.0;eor
       5705;2025062612;    9;   29.9;  39.0;eor
       5705;2025062618;    9;   24.7;  49.0;eor
       5705;2025062706;    9;   21.1;  72.0;eor
       5705;2025062712;    9;   19.0;  80.0;eor
       5705;2025062718;    9;   22.9;  63.0;eor
       5705;2025062806;    9;   20.7;  72.0;eor
       5705;2025062812;    9;   28.7;  44.0;eor
       5705;2025062818;    9;   29.5;  41.0;eor
       5705;2025062906;    9;   21.1;  68.0;eor
       5705;2025062912;    9;   31.6;  38.0;eor
       5705;2025062918;    9;   31.0;  33.0;eor
       5705;2025063006;    9;   21.9;  67.0;eor
       5705;2025063012;    9;   30.3;  33.0;eor
       5705;2025063018;    9;   30.4;  31.0;eor
       5705;2025070106;    9;   21.9;  42.0;eor
       5705;2025070112;    9;   34.3;  32.0;eor
       5705;2025070118;    9;   28.1;  52.0;eor
       5705;2025070206;    9;   21.9;  70.0;eor
       5705;2025070212;    9;   36.6;  26.0;eor
       5705;2025070218;    9;   34.4;  26.0;eor
       5705;2025070306;    9;   21.5;  75.0;eor
       5705;2025070312;    9;   21.5;  67.0;eor
       5705;2025070318;    9;   24.2;  50.0;eor
       5705;2025070406;    9;   17.9;  53.0;eor
       5705;2025070412;    9;   26.2;  28.0;eor
       5705;2025070418;    9;   25.9;  28.0;eor
       5705;2025070506;    9;   17.6;  59.0;eor
       5705;2025070512;    9;   28.2;  29.0;eor
       5705;2025070518;    9;   26.9;  25.0;eor
       5705;2025070606;    9;   18.3;  53.0;eor
       5705;2025070612;    9;   23.3;  35.0;eor
       5705;2025070618;    9;   22.4;  42.0;eor
       5705;2025070706;    9;   15.2;  87.0;eor
       5705;2025070712;    9;   20.0;  59.0;eor
       5705;2025070718;    9;   16.2;  81.0;eor
       5705;2025070806;    9;   13.2;  77.0;eor
       5705;2025070812;    9;   16.6;  57.0;eor
       5705;2025070818;    9;   16.9;  55.0;eor
       5705;2025070906;    9;   12.8;  82.0;eor
       5705;2025070912;    9;   16.5;  69.0;eor
       5705;2025070918;    9;   19.6;  50.0;eor
       5705;2025071006;    9;   15.7;  70.0;eor
       5705;2025071012;    9;   23.2;  40.0;eor
       5705;2025071018;    9;   24.5;  28.0;eor
       5705;2025071106;    9;   16.4;  71.0;eor
       5705;2025071112;    9;   23.0;  47.0;eor
       5705;2025071118;    9;   21.4;  48.0;eor
       5705;2025071206;    9;   17.7;  65.0;eor
       5705;2025071212;    9;   21.8;  47.0;eor
       5705;2025071218;    9;   21.6;  47.0;eor
       5705;2025071306;    9;   18.1;  69.0;eor
       5705;2025071312;    9;   25.4;  39.0;eor
       5705;2025071318;    9;   25.5;  41.0;eor
       5705;2025071406;    9;   18.5;  68.0;eor
       5705;2025071412;    9;   21.3;  81.0;eor
       5705;2025071418;    9;   19.8;  89.0;eor
       5705;2025071506;    9;   18.5;  88.0;eor
       5705;2025071512;    9;   19.9;  87.0;eor
       5705;2025071518;    9;   22.6;  41.0;eor
       5705;2025071606;    9;   16.0;  67.0;eor
       5705;2025071612;    9;   18.6;  78.0;eor
       5705;2025071618;    9;   16.7;  72.0;eor
       5705;2025071706;    9;   15.7;  79.0;eor
       5705;2025071712;    9;   20.7;  53.0;eor
       5705;2025071718;    9;   21.5;  49.0;eor
       5705;2025071806;    9;   16.0;  74.0;eor
       5705;2025071812;    9;   24.6;  43.0;eor
       5705;2025071818;    9;   23.9;  52.0;eor
       5705;2025071906;    9;   16.5;  80.0;eor
       5705;2025071912;    9;   29.4;  35.0;eor
       5705;2025071918;    9;   28.6;  38.0;eor
       5705;2025072006;    9;   19.1;  79.0;eor
       5705;2025072012;    9;   29.2;  40.0;eor
       5705;2025072018;    9;   28.6;  41.0;eor
       5705;2025072106;    9;   18.4;  84.0;eor
       5705;2025072112;    9;   18.7;  88.0;eor
       5705;2025072118;    9;   15.8;  91.0;eor
       5705;2025072206;    9;   15.1;  86.0;eor
       5705;2025072212;    9;   18.8;  77.0;eor
       5705;2025072218;    9;   19.7;  69.0;eor
       5705;2025072306;    9;   15.4;  87.0;eor
       5705;2025072312;    9;   22.2;  57.0;eor
       5705;2025072318;    9;   21.4;  50.0;eor
       5705;2025072406;    9;   15.8;  88.0;eor
       5705;2025072412;    9;   24.0;  41.0;eor
       5705;2025072418;    9;   18.7;  67.0;eor
       5705;2025072506;    9;   16.3;  88.0;eor
       5705;2025072512;    9;   25.9;  46.0;eor
       5705;2025072518;    9;   17.5;  92.0;eor
       5705;2025072606;    9;   17.1;  88.0;eor
       5705;2025072612;    9;   20.9;  78.0;eor
       5705;2025072618;    9;   21.0;  77.0;eor
       5705;2025072706;    9;   16.3;  94.0;eor
       5705;2025072712;    9;   19.9;  83.0;eor
       5705;2025072718;    9;   17.7;  80.0;eor
       5705;2025072806;    9;   15.5;  80.0;eor
       5705;2025072812;    9;   19.3;  55.0;eor
       5705;2025072818;    9;   18.8;  61.0;eor
       5705;2025072906;    9;   14.9;  84.0;eor
       5705;2025072912;    9;   19.8;  48.0;eor
       5705;2025072918;    9;   19.1;  55.0;eor
       5705;2025073006;    9;   14.4;  93.0;eor
       5705;2025073012;    9;   17.5;  81.0;eor
       5705;2025073018;    9;   18.8;  57.0;eor
       5705;2025073106;    9;   14.9;  85.0;eor
       5705;2025073112;    9;   16.3;  78.0;eor
       5705;2025073118;    9;   18.1;  85.0;eor
       5705;2025080106;    9;   15.3;  95.0;eor
       5705;2025080112;    9;   19.9;  65.0;eor
       5705;2025080118;    9;   14.6;  90.0;eor
       5705;2025080206;    9;   14.5;  90.0;eor
       5705;2025080212;    9;   21.1;  57.0;eor
       5705;2025080218;    9;   19.9;  55.0;eor
       5705;2025080306;    9;   15.1;  82.0;eor
       5705;2025080312;    9;   14.8;  81.0;eor
       5705;2025080318;    9;   16.6;  71.0;eor
       5705;2025080406;    9;   13.1;  95.0;eor
       5705;2025080412;    9;   16.6;  88.0;eor
       5705;2025080418;    9;   19.6;  77.0;eor
       5705;2025080506;    9;   18.6;  78.0;eor
       5705;2025080512;    9;   21.3;  75.0;eor
       5705;2025080518;    9;   20.3;  53.0;eor
       5705;2025080606;    9;   11.7;  80.0;eor
       5705;2025080612;    9;   21.1;  48.0;eor
       5705;2025080618;    9;   19.7;  47.0;eor
       5705;2025080706;    9;   11.7;  84.0;eor
       5705;2025080712;    9;   24.0;  45.0;eor
       5705;2025080718;    9;   23.5;  42.0;eor
       5705;2025080806;    9;   16.4;  74.0;eor
       5705;2025080812;    9;   26.7;  44.0;eor
       5705;2025080818;    9;   26.3;  33.0;eor
       5705;2025080906;    9;   16.6;  84.0;eor
       5705;2025080912;    9;   29.1;  45.0;eor
       5705;2025080918;    9;   29.2;  39.0;eor
       5705;2025081006;    9;   19.0;  65.0;eor
       5705;2025081012;    9;   25.6;  37.0;eor
       5705;2025081018;    9;   24.4;  35.0;eor
       5705;2025081106;    9;   15.9;  67.0;eor
       5705;2025081112;    9;   25.8;  35.0;eor
       5705;2025081118;    9;   25.1;  36.0;eor
       5705;2025081206;    9;   16.3;  71.0;eor
       5705;2025081212;    9;   28.1;  37.0;eor
       5705;2025081218;    9;   27.7;  37.0;eor
       5705;2025081306;    9;   18.7;  65.0;eor
       5705;2025081312;    9;   31.5;  46.0;eor
       5705;2025081318;    9;   30.4;  42.0;eor
       5705;2025081406;    9;   19.2;  83.0;eor
       5705;2025081412;    9;   33.4;  36.0;eor
       5705;2025081418;    9;   32.4;  36.0;eor
       5705;2025081506;    9;   20.8;  78.0;eor
       5705;2025081512;    9;   33.7;  33.0;eor
       5705;2025081518;    9;   29.3;  56.0;eor
       5705;2025081606;    9;   20.8;  67.0;eor
       5705;2025081612;    9;   28.2;  42.0;eor
       5705;2025081618;    9;   23.8;  53.0;eor
       5705;2025081706;    9;   16.6;  66.0;eor
       5705;2025081712;    9;   23.8;  33.0;eor
       5705;2025081718;    9;   19.0;  56.0;eor
       5705;2025081806;    9;   13.8;  78.0;eor
       5705;2025081812;    9;   23.8;  42.0;eor
       5705;2025081818;    9;   23.3;  41.0;eor
       5705;2025081906;    9;   15.2;  70.0;eor
       5705;2025081912;    9;   26.3;  35.0;eor
       5705;2025081918;    9;   27.1;  30.0;eor
       5705;2025082006;    9;   15.4;  73.0;eor
       5705;2025082012;    9;   27.8;  31.0;eor
       5705;2025082018;    9;   25.9;  40.0;eor
       5705;2025082106;    9;   17.8;  64.0;eor
       5705;2025082112;    9;   25.4;  44.0;eor
       5705;2025082118;    9;   24.0;  39.0;eor
       5705;2025082206;    9;   14.4;  63.0;eor
       5705;2025082212;    9;   19.2;  44.0;eor
       5705;2025082218;    9;   17.2;  42.0;eor
       5705;2025082306;    9;   12.8;  66.0;eor
       5705;2025082312;    9;   16.0;  60.0;eor
       5705;2025082318;    9;   16.7;  53.0;eor
       5705;2025082406;    9;   12.0;  74.0;eor
       5705;2025082412;    9;   20.6;  39.0;eor
       5705;2025082418;    9;   19.8;  38.0;eor
       5705;2025082506;    9;    9.2;  77.0;eor
       5705;2025082512;    9;   22.4;  33.0;eor
       5705;2025082518;    9;   21.9;  26.0;eor
       5705;2025082606;    9;    9.9;  76.0;eor
       5705;2025082612;    9;   25.9;  28.0;eor
       5705;2025082618;    9;   24.3;  33.0;eor
       5705;2025082706;    9;   20.0;  73.0;eor
       5705;2025082712;    9;   27.5;  44.0;eor
       5705;2025082718;    9;   25.1;  53.0;eor
       5705;2025082806;    9;   17.6;  95.0;eor
       5705;2025082812;    9;   18.2;  94.0;eor
       5705;2025082818;    9;   19.1;  86.0;eor
       5705;2025082906;    9;   15.8;  95.0;eor
       5705;2025082912;    9;   22.4;  52.0;eor
       5705;2025082918;    9;   20.3;  55.0;eor
       5705;2025083006;    9;   13.8;  90.0;eor
       5705;2025083012;    9;   20.5;  56.0;eor
       5705;2025083018;    9;   19.2;  61.0;eor
       5705;2025083106;    9;   12.2;  90.0;eor
       5705;2025083112;    9;   23.5;  48.0;eor
       5705;2025083118;    9;   22.6;  50.0;eor
       5705;2025090106;    9;   13.5;  88.0;eor
       5705;2025090112;    9;   18.6;  73.0;eor
       5705;2025090118;    9;   18.3;  74.0;eor
       5705;2025090206;    9;   15.6;  89.0;eor
       5705;2025090212;    9;   19.6;  62.0;eor
       5705;2025090218;    9;   18.2;  56.0;eor
       5705;2025090306;    9;   14.8;  82.0;eor
       5705;2025090312;    9;   22.7;  56.0;eor
       5705;2025090318;    9;   20.9;  60.0;eor
       5705;2025090406;    9;   16.8;  87.0;eor
       5705;2025090412;    9;   26.2;  51.0;eor
       5705;2025090418;    9;   20.5;  75.0;eor
       5705;2025090506;    9;   14.6;  94.0;eor
       5705;2025090512;    9;   18.0;  68.0;eor
       5705;2025090518;    9;   16.1;  73.0;eor
       5705;2025090606;    9;   10.8;  99.0;eor
       5705;2025090612;    9;   20.9;  56.0;eor
       5705;2025090618;    9;   19.1;  58.0;eor
       5705;2025090706;    9;   12.2;  87.0;eor
       5705;2025090712;    9;   22.8;  49.0;eor
       5705;2025090718;    9;   20.1;  56.0;eor
       5705;2025090806;    9;   11.9;  87.0;eor
       5705;2025090812;    9;   21.0;  64.0;eor
       5705;2025090818;    9;   16.8;  92.0;eor
       5705;2025090906;    9;   12.5;  89.0;eor
       5705;2025090912;    9;   15.9;  92.0;eor
       5705;2025090918;    9;   15.1;  91.0;eor
       5705;2025091006;    9;   10.4;  99.0;eor
       5705;2025091012;    9;   13.4;  95.0;eor
       5705;2025091018;    9;   14.6;  89.0;eor
       5705;2025091106;    9;   10.6; 100.0;eor
       5705;2025091112;    9;   19.2;  58.0;eor
       5705;2025091118;    9;   16.4;  64.0;eor
       5705;2025091206;    9;   12.4;  94.0;eor
       5705;2025091212;    9;   18.6;  54.0;eor
       5705;2025091218;    9;   15.7;  54.0;eor
       5705;2025091306;    9;   11.6;  85.0;eor
       5705;2025091312;    9;   19.8;  54.0;eor
       5705;2025091318;    9;   17.8;  60.0;eor
       5705;2025091406;    9;   12.3;  95.0;eor
       5705;2025091412;    9;   17.9;  61.0;eor
       5705;2025091418;    9;   15.7;  69.0;eor
       5705;2025091506;    9;   17.9;  88.0;eor
       5705;2025091512;    9;   22.9;  63.0;eor
       5705;2025091518;    9;   18.2;  60.0;eor
       5705;2025091606;    9;   12.6;  72.0;eor
       5705;2025091612;    9;   16.1;  51.0;eor
       5705;2025091618;    9;   14.3;  67.0;eor
       5705;2025091706;    9;    9.8;  91.0;eor
       5705;2025091712;    9;   17.2;  56.0;eor
       5705;2025091718;    9;   16.2;  63.0;eor
       5705;2025091806;    9;   13.4;  80.0;eor
       5705;2025091812;    9;   23.7;  49.0;eor
       5705;2025091818;    9;   19.9;  61.0;eor
       5705;2025091906;    9;   12.2;  88.0;eor
       5705;2025091912;    9;   26.8;  38.0;eor
       5705;2025091918;    9;   22.5;  50.0;eor
       5705;2025092006;    9;   12.4;  92.0;eor
       5705;2025092012;    9;   29.1;  37.0;eor
       5705;2025092018;    9;   24.9;  53.0;eor
       5705;2025092106;    9;   15.7;  85.0;eor
       5705;2025092112;    9;   21.5;  60.0;eor
       5705;2025092118;    9;   13.0;  93.0;eor
       5705;2025092206;    9;   10.7;  95.0;eor
       5705;2025092212;    9;    9.7;  89.0;eor
       5705;2025092218;    9;   10.6;  84.0;eor
       5705;2025092306;    9;    9.7;  83.0;eor
       5705;2025092312;    9;   13.7;  60.0;eor
       5705;2025092318;    9;   13.2;  59.0;eor
       5705;2025092406;    9;   10.2;  68.0;eor
       5705;2025092412;    9;   11.5;  69.0;eor
       5705;2025092418;    9;    9.9;  94.0;eor
       5705;2025092506;    9;    8.6;  94.0;eor
       5705;2025092512;    9;    9.9;  95.0;eor
       5705;2025092518;    9;   10.4;  97.0;eor
       5705;2025092606;    9;    9.4;  92.0;eor
       5705;2025092612;    9;   12.1;  83.0;eor
       5705;2025092618;    9;   12.2;  88.0;eor
       5705;2025092706;    9;   11.7;  98.0;eor
       5705;2025092712;    9;   13.3;  92.0;eor
       5705;2025092718;    9;   12.6;  95.0;eor
       5705;2025092806;    9;   10.6;  97.0;eor
       5705;2025092812;    9;   14.9;  76.0;eor
       5705;2025092818;    9;   13.2;  85.0;eor
       5705;2025092906;    9;    9.5;  99.0;eor
       5705;2025092912;    9;   12.7;  91.0;eor
       5705;2025092918;    9;   13.4;  87.0;eor
       5705;2025093006;    9;   10.6;  98.0;eor
       5705;2025093012;    9;   13.4;  74.0;eor
       5705;2025093018;    9;   12.0;  71.0;eor
       5705;2025100106;    9;    4.9;  92.0;eor
       5705;2025100112;    9;   12.9;  53.0;eor
       5705;2025100118;    9;   10.8;  64.0;eor
       5705;2025100206;    9;    3.4;  97.0;eor
       5705;2025100212;    9;   13.0;  61.0;eor
       5705;2025100218;    9;    9.8;  68.0;eor
       5705;2025100306;    9;    1.4;  96.0;eor
       5705;2025100312;    9;   13.7;  49.0;eor
       5705;2025100318;    9;    9.9;  65.0;eor
       5705;2025100406;    9;    8.4;  91.0;eor
       5705;2025100412;    9;   15.7;  91.0;eor
       5705;2025100418;    9;    8.4;  78.0;eor
       5705;2025100506;    9;    8.6;  86.0;eor
       5705;2025100512;    9;   12.2;  73.0;eor
       5705;2025100518;    9;   10.6;  73.0;eor
       5705;2025100606;    9;    9.2;  81.0;eor
       5705;2025100612;    9;   11.3;  80.0;eor
       5705;2025100618;    9;   10.6;  90.0;eor
       5705;2025100706;    9;   10.8;  95.0;eor
       5705;2025100712;    9;   14.1;  80.0;eor
       5705;2025100718;    9;   13.4;  90.0;eor
       5705;2025100806;    9;   11.2;  94.0;eor
       5705;2025100812;    9;   16.7;  66.0;eor
       5705;2025100818;    9;   14.0;  84.0;eor
       5705;2025100906;    9;   11.4;  95.0;eor
       5705;2025100912;    9;   15.7;  69.0;eor
       5705;2025100918;    9;   13.8;  77.0;eor
       5705;2025101006;    9;    9.4;  89.0;eor
       5705;2025101012;    9;   13.5;  75.0;eor
       5705;2025101018;    9;   12.7;  83.0;eor
       5705;2025101106;    9;   11.0;  96.0;eor
       5705;2025101112;    9;   15.1;  73.0;eor
       5705;2025101118;    9;   14.1;  78.0;eor
       5705;2025101206;    9;   11.1;  85.0;eor
       5705;2025101212;    9;   13.1;  65.0;eor
       5705;2025101218;    9;   11.8;  73.0;eor
       5705;2025101306;    9;    9.8;  92.0;eor
       5705;2025101312;    9;   13.9;  85.0;eor
       5705;2025101318;    9;   12.6;  83.0;eor
       5705;2025101406;    9;    6.9; 100.0;eor
       5705;2025101412;    9;   13.6;  73.0;eor
       5705;2025101418;    9;   10.9;  77.0;eor
       5705;2025101506;    9;    9.9;  93.0;eor
       5705;2025101512;    9;   14.9;  67.0;eor
       5705;2025101518;    9;    9.9;  83.0;eor
       5705;2025101606;    9;    6.5; 100.0;eor
       5705;2025101612;    9;   11.1;  84.0;eor
       5705;2025101618;    9;   10.3;  90.0;eor
       5705;2025101706;    9;    8.8;  99.0;eor
       5705;2025101712;    9;   12.9;  74.0;eor
       5705;2025101718;    9;   11.7;  71.0;eor
       5705;2025101806;    9;    9.2;  85.0;eor
       5705;2025101812;    9;   12.6;  53.0;eor
       5705;2025101818;    9;    7.8;  67.0;eor
       5705;2025101906;    9;    3.5;  82.0;eor
       5705;2025101912;    9;    9.5;  69.0;eor
       5705;2025101918;    9;    8.7;  79.0;eor
       5705;2025102006;    9;    7.3;  91.0;eor
       5705;2025102012;    9;   12.2;  79.0;eor
       5705;2025102018;    9;   12.5;  87.0;eor
       5705;2025102106;    9;   11.0;  95.0;eor
       5705;2025102112;    9;   15.8;  59.0;eor
       5705;2025102118;    9;   12.2;  96.0;eor
       5705;2025102206;    9;   12.0;  97.0;eor
       5705;2025102212;    9;   15.2;  82.0;eor
       5705;2025102218;    9;   12.9;  97.0;eor
       5705;2025102306;    9;   13.7;  93.0;eor
       5705;2025102312;    9;   11.7;  87.0;eor
       5705;2025102318;    9;   10.8;  73.0;eor
       5705;2025102406;    9;    6.7;  88.0;eor
       5705;2025102412;    9;    9.7;  60.0;eor
       5705;2025102418;    9;    8.0;  70.0;eor
       5705;2025102506;    9;    7.0;  90.0;eor
       5705;2025102512;    9;    9.3;  90.0;eor
       5705;2025102518;    9;    9.6;  80.0;eor
       5705;2025102606;    9;    5.6;  78.0;eor
       5705;2025102612;    9;    8.9;  59.0;eor
       5705;2025102618;    9;    6.9;  64.0;eor
       5705;2025102706;    9;    6.0;  89.0;eor
       5705;2025102712;    9;   10.3;  68.0;eor
       5705;2025102718;    9;    8.0;  84.0;eor
       5705;2025102806;    9;    7.7;  87.0;eor
       5705;2025102812;    9;   11.5;  88.0;eor
       5705;2025102818;    9;   11.1;  75.0;eor
       5705;2025102906;    9;    9.9;  85.0;eor
       5705;2025102912;    9;   14.6;  62.0;eor
       5705;2025102918;    9;   11.1;  86.0;eor
       5705;2025103006;    9;   11.1;  87.0;eor
       5705;2025103012;    9;   12.3;  54.0;eor
       5705;2025103018;    9;    8.2;  73.0;eor
       5705;2025103106;    9;    1.4;  97.0;eor
       5705;2025103112;    9;   11.4;  61.0;eor
       5705;2025103118;    9;    9.5;  89.0;eor
       5705;2025110106;    9;    4.3; 100.0;eor
       5705;2025110112;    9;   10.8;  85.0;eor
       5705;2025110118;    9;   11.6;  96.0;eor
       5705;2025110206;    9;   10.0;  96.0;eor
       5705;2025110212;    9;   12.5;  81.0;eor
       5705;2025110218;    9;   10.2;  93.0;eor
       5705;2025110306;    9;    5.7;  92.0;eor
       5705;2025110312;    9;   10.0;  77.0;eor
       5705;2025110318;    9;    7.5;  89.0;eor
       5705;2025110406;    9;    7.3;  91.0;eor
       5705;2025110412;    9;   14.7;  59.0;eor
